"departamento","año","mes","fecha","Analfabetismo","Bajo_logro_educativo","Barreras_acceso_salud","Desempleo_larga_duracion","Inasistencia_escolar","Rezago_escolar","Sin_aseguramiento_salud","Trabajo_informal","IPM_Total","Vida_general","Salud","Seguridad","Trabajo_actividad","Tiempo_libre","Ingreso","Propia_totalmente_pagada","Propia_la_estan_pagando","En_arriendo_o_subarriendo","Con_permiso_sin_pago","Posesion_sin_titulo","Propiedad_colectiva","Deficit_cuantitativo","Deficit_cualitativo","Deficit_habitacional","No_alcanzan_gastos_minimos","Alcanzan_gastos_minimos","Cubren_mas_gastos_minimos","Pobreza_monetaria","No_pobres","Energia","Gas_natural","Acueducto","Alcantarillado","Recoleccion_basura","Telefono_fijo","Ningun_servicio","precipitacion_promedio","temperatura_promedio","ndvi_promedio","IPC_Total","FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","FIES_moderado_grave","FIES_grave","clave"
"Santander",2024,"noviembre","2024-11-01",5.4,39.3,0.5,12.9,2.6,21.7,3.9,74,6.8,8.6,8.3,8.1,7.9,8.1,7.6,31.9,3.7,45.5,12.6,4.1,2.2,4.4,13.7,18.1,25,63.5,11.5,30,70,99.7,78.6,92.8,79.3,82.6,23.3,0.2,9.30317675040118,21.294871672984,0.695784206137637,186.38,31,25.3,26.8,10.4,16.5,5.7,7.3,2.2,16.2,2.2,"Santander_2024_noviembre"
"Sucre",2024,"noviembre","2024-11-01",17.9,51.6,2.6,13.7,1.6,29.5,2.4,90.3,21.8,8.1,8.1,7.8,7,7.3,5.8,42.7,0.9,20.1,22.8,9.6,4,10.4,46.1,56.5,65,32.7,2.3,78.6,21.4,99.4,56.8,87.3,54.6,64.2,2.5,0.4,4.83305144542514,26.5309657665513,0.647791064204253,167.95,65.2,53.5,62.9,43.1,46.1,29.4,24.4,13.3,49.5,11.9,"Sucre_2024_noviembre"
"Tolima",2024,"noviembre","2024-11-01",7.4,49.3,6.1,15,2.2,19.6,4.7,78,12.6,8.1,7.9,7.7,7.5,7.7,6.5,38.3,4.4,35.2,18.9,2.2,1,5.4,18.9,24.3,37.4,51.7,10.9,49.1,50.9,99.6,79.2,90.4,75.3,77.4,8.5,0.2,8.51370484960146,20.5034250726992,0.659769357003942,179.75,44.2,36.7,36.3,14.5,23.7,8.4,11.2,6.4,25.6,3.1,"Tolima_2024_noviembre"
"Valle Del Cauca",2024,"noviembre","2024-11-01",4.5,33.2,1.2,14.6,1.7,20.6,6.6,67,6.2,8.5,8.3,7.8,7.7,8,7.3,32.4,2.1,49,13,2.1,1.4,3.3,11.3,14.7,32.2,58.7,9.1,36.2,63.8,99.7,83.7,97.5,91.1,96.1,16.7,0.3,4.63207061160516,18.7231359621791,0.597080939204085,188.94,36.6,24.2,30.9,13.2,23,10.5,10.5,2.9,20.7,4.4,"Valle Del Cauca_2024_noviembre"
"Vaupes",2024,"noviembre","2024-11-01",9.8,58.6,7.6,7.7,4.4,38.5,1.1,88,37.4,7.9,8.2,8.1,6.9,7.9,5.5,18.8,0.2,7,3.7,28.4,41.9,84.6,6.1,90.7,70.1,29.3,0.6,85.5,14.5,89.9,0,27.7,24.6,28.4,0,11.2,6.41227640506303,26.1524057247067,0.732438382971257,173.17,63.5,40.1,55.7,46.7,45.9,20.7,16.9,7.5,46.1,6.8,"Vaupes_2024_noviembre"
"Vichada",2024,"noviembre","2024-11-01",35.1,82.7,2.6,18.7,27.1,35,17.1,94.7,70.2,8.2,8.3,8.2,7.5,7.9,7.3,11.9,0.4,11.1,5.8,53.2,17.5,24.2,68.7,92.9,59.1,40.1,0.9,75.6,24.4,43.4,0,48,0.3,23.7,0.3,63.6,6.9523492290332,27.8594471158602,0.63052486495228,173.17,68.1,35.3,48.6,29.5,30.5,7.6,19.8,36,42.5,2.7,"Vichada_2024_noviembre"
"Amazonas",2024,"diciembre","2024-12-01",7.7,43.2,5.1,5.3,1.9,29.8,3.7,81.6,15.6,8.3,8.4,8.1,7.7,8,7.2,37.6,0.2,16.4,8.5,13.5,23.8,62.4,23.1,85.5,31.1,61.9,7.1,40.6,59.4,95.7,0,45.3,30.6,52.4,0.5,8.3,8.75468269595045,26.011467310804,0.474437796919156,173.94,35,21.8,27.4,13.8,17.8,10.2,5.5,2.7,19.1,2.7,"Amazonas_2024_diciembre"
"Antioquia",2024,"diciembre","2024-12-01",6.7,36.9,3.9,13.3,1.4,19.6,6.4,60.6,10.9,8.6,8.3,8.4,7.8,8,7,36.4,3.5,44.9,12.3,1.9,1,4.8,18.1,22.9,35.5,55.8,8.7,32.6,67.4,99.9,68.3,92.4,81.6,92.3,21.5,0.1,5.6512438742349,21.9732117281866,0.707577141018848,180.26,41.3,39.2,36.5,18.3,25.4,11.7,13.2,14.2,27.9,4.7,"Antioquia_2024_diciembre"
"Arauca",2024,"diciembre","2024-12-01",7.7,52,0.9,19.2,4.4,22.2,11.4,92.8,17.7,7.9,7.9,7.5,7.2,7.7,7.1,29.6,1.3,38.5,17.8,11.4,1.5,27,21.8,48.9,27.1,69,3.9,56.9,43.1,97.9,22.5,65.2,52.1,67.1,0.6,1.4,0.803693191519074,27.7610282038983,0.664805439932275,173.94,33.4,25.8,30.7,16.2,20.9,8.7,16.9,4.2,21.8,2.8,"Arauca_2024_diciembre"
"Atlantico",2024,"diciembre","2024-12-01",8,28.7,2.8,11.6,1.8,28.2,7.2,77.5,9.5,8.1,7.9,6.5,7.2,7.7,6.5,42.9,3,30.9,18.7,3.6,0.8,3.2,25.7,28.9,49.8,45,5.2,49.9,50.1,99.9,90.7,97.8,85.4,96.7,21.1,0,1.63552658451779,28.0227293723931,0.753630717115991,170.75,50.6,41.6,46.6,36.3,39.3,21.6,22.1,5.7,40,9.3,"Atlantico_2024_diciembre"
"Bogotá",2024,"diciembre","2024-12-01",1.5,19.3,4.3,13.9,0.6,17.5,8.4,51.3,5.4,8,8,7.3,7.4,7.7,7.3,34.5,6.7,50.5,6.5,0.6,1.2,0.6,6.6,7.2,16.6,69.8,13.7,17,83,99.9,95.1,99.9,99.3,99.8,34.8,0,3.50011236119846,18.2633812460861,0.735036347712928,180.52,20.5,19.1,18.9,11.3,15.1,6.2,8,2.2,13.9,2.8,"Bogotá_2024_diciembre"
"Bolivar",2024,"diciembre","2024-12-01",9.9,42.9,1.8,10.2,2.3,26.1,2.6,84.6,15.6,8.1,8.4,7.2,7.2,7.9,6.8,41.8,0.9,28.4,20.3,7.7,1,9.7,45.1,54.8,38.5,55.8,5.8,53.8,46.2,99,67.8,85.5,52.1,75.1,11.6,0.6,2.50773845846494,26.5491027689761,0.725974890877888,173.2,60,39.2,42.7,29.8,34.2,11.3,21.8,9.6,35.8,6.3,"Bolivar_2024_diciembre"
"Boyaca",2024,"diciembre","2024-12-01",6.1,45.2,3.1,15.1,1.3,22.2,3.1,74.3,6.9,8,7.8,8,7.7,7.6,7.2,43.8,2.6,37.4,13.6,1.5,1,2.4,19.2,21.6,32.4,63.1,4.5,31.1,68.9,99.6,64.3,93.7,65,69.3,2.4,0.1,3.32316933390263,16.8933261137633,0.727890444600776,179.04,32.5,25.4,28.7,10.8,18.5,4.9,7.3,1.6,18.6,2.3,"Boyaca_2024_diciembre"
"Caldas",2024,"diciembre","2024-12-01",7,42.8,0.8,17.4,1.7,20.3,3.5,61.1,9.2,8.2,7.9,8,7.5,7.6,7.1,38.6,4.2,43.8,9.2,0.7,3.5,2.5,17.2,19.6,28.2,61.6,10.2,29.7,70.3,100,72.3,92.8,81.6,89.3,14.4,0.1,7.81239121592688,18.5741711073787,0.725555869998791,182.08,23,19,22.8,8.7,12.5,5.1,6.4,2.7,12.8,2.4,"Caldas_2024_diciembre"
"Caqueta",2024,"diciembre","2024-12-01",6.3,54.2,0.2,11,5.5,30.1,1.4,87.4,13.9,8.6,8.4,8.2,7.5,8.1,6.7,26.4,0.8,41.5,23.5,6.4,1.4,28.8,14.5,43.3,44.5,50.6,4.9,70.2,29.8,98.6,57.4,76,68.9,73.5,1.6,1.3,8.40480968856956,25.1641907036665,0.744619460622413,182.09,53.7,22.9,37.7,5.1,20.4,3,4.3,0.5,17.8,0.9,"Caqueta_2024_diciembre"
"Casanare",2024,"diciembre","2024-12-01",5.4,46.5,1.4,8.8,2.8,23.6,7,79.1,11.3,8.6,8.1,7.6,7.6,7.8,6.7,35.2,2,44.5,12.2,5.1,0.9,6.9,25,31.9,45.8,49.9,4.3,51.7,48.3,98.3,85.7,84.7,70.3,80.7,1.8,1.4,1.42767362608817,28.1401339368112,0.649578093703294,173.94,55.5,47.2,44.4,27,30.5,12.5,15.2,6.3,34.4,6.2,"Casanare_2024_diciembre"
"Cauca",2024,"diciembre","2024-12-01",7.2,53.5,4.9,12.1,2.9,18.3,2.3,86.3,14,7.8,7.8,7.1,6.7,7.1,5.9,43.6,1.6,19.6,19.9,5.8,9.6,11.7,28,39.7,41.8,54.8,3.3,57.2,42.8,99.4,27.4,84.8,42.5,43.7,2.8,0.9,9.87901814655322,18.258558967838,0.575176323970694,187.77,47.6,39.6,42.2,13.7,24.9,9.5,14.5,7.7,27.8,3.8,"Cauca_2024_diciembre"
"Cesar",2024,"diciembre","2024-12-01",9.1,42.6,1.2,11.4,2.9,29.3,4.8,85.5,13.4,8.3,8.2,7.1,7,7.8,6.7,35.4,1.6,35.9,19.5,5.2,2.4,6.9,35.7,42.5,45.6,50.8,3.5,60.3,39.7,99.6,73.9,90.9,77,82.1,5.2,1.8,1.72189116013901,25.7992769242484,0.711859767806194,169.72,49.7,36.5,41.7,21.4,29.7,15.4,13.4,4.3,30.3,5.4,"Cesar_2024_diciembre"
"Choco",2024,"diciembre","2024-12-01",23.2,54.7,0.6,21.3,3.4,29.8,0.8,91.1,33.9,7.1,7.1,6.5,6.3,6.9,6.1,64.5,0.2,14.4,11.1,7.6,2.1,44.4,42.8,87.2,56.5,42.2,1.3,87,13,96.6,0,41.6,16.7,55,0.6,4.4,12.8161874710828,24.8980217429634,0.5573328770011,173.94,55.1,36.4,46.2,32.4,32.2,22.3,21.9,8.6,36.3,6.4,"Choco_2024_diciembre"
"Cundinamarca",2024,"diciembre","2024-12-01",5.2,38.7,1.8,12.5,1.9,22,7.8,67.5,7.4,8,7.7,7.5,7.1,7.6,6.8,28.3,7.2,52.9,8.9,1,1.7,1.6,13.8,15.5,34.3,57.9,7.9,31.2,68.8,99.7,79.8,97.1,81.5,88.1,11.4,0,3.50011236119846,18.2633812460861,0.735036347712928,180.52,40.4,32.7,31.5,17.1,21.3,12.3,13.4,8.6,22.6,7.3,"Cundinamarca_2024_diciembre"
"Cordoba",2024,"diciembre","2024-12-01",18.1,51,3.3,16,2.5,22.5,2,87.7,25.7,7.9,7.9,8.2,6.8,7.6,6.1,43.9,0.8,20.6,25.1,8,1.5,23,36.5,59.5,64.5,33.7,1.8,73.4,26.6,99.6,49.8,72,43.3,60.4,1.9,0.3,2.91021396534425,26.986743788472,0.728345508478778,175.11,70.2,49.9,61.3,41.5,45,19.8,25.7,6.8,47.6,9.4,"Cordoba_2024_diciembre"
"Guainia",2024,"diciembre","2024-12-01",17.9,65.5,3.8,8.9,5.7,34.4,14,89.6,49,7.6,7.6,7,7,7.1,6.6,10.5,0.4,14.1,5.2,8.5,61.2,53.7,30.2,83.9,49.5,47.4,3.1,72,28,80.1,0,21.7,21.9,28.1,0.2,15.6,6.6463519575529,26.7356543133343,0.621939717766003,173.94,57,37.6,45.5,35.9,35.8,12.4,19.2,12.9,37.5,6.6,"Guainia_2024_diciembre"
"Guaviare",2024,"diciembre","2024-12-01",8.6,54.7,6.1,8.7,4.8,24.5,8.8,84.2,21.3,8.3,7.9,7.9,7.3,7.4,6.1,41.3,4,31.5,19.6,2.6,0.9,44.8,17.5,62.4,52.2,42.1,5.7,56.9,43.1,96.8,24,54.2,48.5,61.1,0.1,4.5,4.95545169307197,26.1685525942078,0.76894514513604,173.94,51.3,42.2,43.9,27.5,31.6,13.3,18.7,5.9,33.6,7,"Guaviare_2024_diciembre"
"Huila",2024,"diciembre","2024-12-01",6.5,51.7,0.5,12.9,3.6,24,4.2,82,10.9,8.4,8.1,7.3,7.3,7.6,6.9,39.5,2.9,34.3,18.4,3.8,1.2,3.6,23.1,26.7,42.6,53.7,3.7,48.7,51.3,99.7,71.1,91.7,67.6,70,9.3,0.3,6.27219611661289,19.508910941539,0.675378744416374,192.42,46.1,28.7,29,9.4,14.7,4,4.6,5.4,17.3,1.3,"Huila_2024_diciembre"
"Guajira",2024,"diciembre","2024-12-01",20.7,54.4,1.4,9.7,2.5,36.4,7.4,90.6,39.3,7.9,7.9,7.2,6.6,7.3,6.3,20.5,0.2,24.1,13.5,20.7,21,6.2,44.1,50.2,66,32.2,1.8,72.3,27.7,70.6,44.2,52.8,47.3,53.9,1.3,29.9,0.578560486346483,26.2576668227712,0.627244915570844,171.61,66.9,48.5,62.1,47.6,53.3,31,35,13.3,52.4,15.7,"Guajira_2024_diciembre"
"Magdalena",2024,"diciembre","2024-12-01",14,45.3,2.3,12.8,2.3,28.8,4.2,86.7,19.2,8,8.1,7.6,7.5,7.9,7,38.4,0.9,28.2,21.7,5.7,5.1,7.7,48.9,56.6,48.1,47.1,4.8,63.5,36.5,99.1,70.4,88.3,57,73.6,5.3,0.2,1.4923521343624,26.8625372109625,0.708171562466372,169.04,47.6,38.9,43.8,27.4,32,14.4,13.9,4.8,32.1,5.8,"Magdalena_2024_diciembre"
"Meta",2024,"diciembre","2024-12-01",6.1,40.5,1.9,12.2,2.5,23.8,6.8,72.8,10.4,8.4,8,7.2,7.5,8,7,35,2.9,46.5,11.3,2.7,1.6,9.3,18.9,28.2,24.2,69.3,6.5,20.6,79.4,98.9,70.9,84,79.9,85.9,5.6,1.2,4.65235228778183,26.7246619783349,0.690359832814774,181.41,29.1,26.5,28.5,13.9,17.7,5.9,6.9,1.8,18.2,2.4,"Meta_2024_diciembre"
"Narino",2024,"diciembre","2024-12-01",14.7,60.5,6.5,12.2,1.6,22.4,4,88.8,18.1,7.4,6.9,6.6,6.2,6.8,5.6,37.4,1.9,23,28.6,8.9,0.2,19.5,23.5,43,55.4,41.3,3.2,66.9,33.1,99.9,13.6,76,41.8,54.5,3.9,2,8.7145688639455,19.2169966448929,0.531397707227757,176,61.1,50,55.3,25,37.8,15.8,17.3,5.1,37.2,7.6,"Narino_2024_diciembre"
"Norte De Santander",2024,"diciembre","2024-12-01",8.5,48.2,2,11.3,3.7,27.7,9.7,80.8,15.2,8.3,8,7.5,7.2,8.2,6.7,40,4,36.3,13.9,5,0.8,9.2,21.4,30.6,32.6,59.9,7.5,44.8,55.2,99.8,59.4,87.6,83.4,85.5,8.2,0.4,4.5116758486974,20.5369888024422,0.725609729161233,186.22,38.6,37.3,32,15.3,25,10.3,13.9,14.7,24.8,5.6,"Norte De Santander_2024_diciembre"
"Putumayo",2024,"diciembre","2024-12-01",7.1,55.9,1.9,7.3,1.8,17,3.7,90.5,11.8,8.1,8.1,8.1,7,7.4,6.2,24.6,0.4,43.2,18.9,11.1,1.8,39.2,22.7,62,32.5,65.4,2.1,69.5,30.5,91.1,15.2,56,51.9,60.6,0.3,5.2,10.707276759727,24.619795442287,0.612863261113899,173.94,45.9,43.8,50.6,16.3,25.9,8.3,8.9,2,28,2.4,"Putumayo_2024_diciembre"
"Quindio",2024,"diciembre","2024-12-01",5,40.2,2.6,15.8,1.5,15.1,9.6,71.5,7.4,8.4,8.2,8,7.6,8,7.5,33.3,3.8,47,12.3,2.1,1.5,5,10.8,15.8,34.4,55.7,10,42.9,57.1,99.8,82.9,98,88.9,95.8,16.3,0,6.95846097769547,17.6645338840871,0.641882917374239,183.78,37.3,27.1,29.6,14.2,20.3,8.3,9.7,3.4,20,3.7,"Quindio_2024_diciembre"
"Risaralda",2024,"diciembre","2024-12-01",6.2,42,6,16.7,1.2,18.9,7.8,65.6,9.5,8.5,8.1,8,7.8,8,7.4,30,4.4,47.6,12.1,4,2,3.8,14.5,18.3,26.6,61.1,12.3,28.5,71.5,99.5,82.2,93.1,86,90.5,27.4,0.3,7.70582307771262,18.4364098931686,0.677221171303015,181,33.9,30.3,33.5,13.4,20,7.4,9.6,2.6,20.5,3.8,"Risaralda_2024_diciembre"
"Santander",2024,"diciembre","2024-12-01",5.4,39.3,0.5,12.9,2.6,21.7,3.9,74,6.8,8.6,8.3,8.1,7.9,8.1,7.6,31.9,3.7,45.5,12.6,4.1,2.2,4.4,13.7,18.1,25,63.5,11.5,30,70,99.7,78.6,92.8,79.3,82.6,23.3,0.2,5.31504799174827,21.749829604792,0.732285500723883,187.51,31,25.3,26.8,10.4,16.5,5.7,7.3,2.2,16.2,2.2,"Santander_2024_diciembre"
"Sucre",2024,"diciembre","2024-12-01",17.9,51.6,2.6,13.7,1.6,29.5,2.4,90.3,21.8,8.1,8.1,7.8,7,7.3,5.8,42.7,0.9,20.1,22.8,9.6,4,10.4,46.1,56.5,65,32.7,2.3,78.6,21.4,99.4,56.8,87.3,54.6,64.2,2.5,0.4,2.07780578867207,27.4857056035788,0.653149557849489,169.52,65.2,53.5,62.9,43.1,46.1,29.4,24.4,13.3,49.5,11.9,"Sucre_2024_diciembre"
"Tolima",2024,"diciembre","2024-12-01",7.4,49.3,6.1,15,2.2,19.6,4.7,78,12.6,8.1,7.9,7.7,7.5,7.7,6.5,38.3,4.4,35.2,18.9,2.2,1,5.4,18.9,24.3,37.4,51.7,10.9,49.1,50.9,99.6,79.2,90.4,75.3,77.4,8.5,0.2,5.90390991354283,20.6563107081217,0.681131460774063,182.49,44.2,36.7,36.3,14.5,23.7,8.4,11.2,6.4,25.6,3.1,"Tolima_2024_diciembre"
"Valle Del Cauca",2024,"diciembre","2024-12-01",4.5,33.2,1.2,14.6,1.7,20.6,6.6,67,6.2,8.5,8.3,7.8,7.7,8,7.3,32.4,2.1,49,13,2.1,1.4,3.3,11.3,14.7,32.2,58.7,9.1,36.2,63.8,99.7,83.7,97.5,91.1,96.1,16.7,0.3,4.57569454437304,18.6911019248841,0.582332714756211,188.14,36.6,24.2,30.9,13.2,23,10.5,10.5,2.9,20.7,4.4,"Valle Del Cauca_2024_diciembre"
"Vaupes",2024,"diciembre","2024-12-01",9.8,58.6,7.6,7.7,4.4,38.5,1.1,88,37.4,7.9,8.2,8.1,6.9,7.9,5.5,18.8,0.2,7,3.7,28.4,41.9,84.6,6.1,90.7,70.1,29.3,0.6,85.5,14.5,89.9,0,27.7,24.6,28.4,0,11.2,8.89339076285193,25.733462309286,0.657547981744642,173.94,63.5,40.1,55.7,46.7,45.9,20.7,16.9,7.5,46.1,6.8,"Vaupes_2024_diciembre"
"Vichada",2024,"diciembre","2024-12-01",35.1,82.7,2.6,18.7,27.1,35,17.1,94.7,70.2,8.2,8.3,8.2,7.5,7.9,7.3,11.9,0.4,11.1,5.8,53.2,17.5,24.2,68.7,92.9,59.1,40.1,0.9,75.6,24.4,43.4,0,48,0.3,23.7,0.3,63.6,1.85628776982324,28.3263229870403,0.597679081582628,173.94,68.1,35.3,48.6,29.5,30.5,7.6,19.8,36,42.5,2.7,"Vichada_2024_diciembre"
"Amazonas",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.30472801847888,26.2536045917573,0.476540678748918,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amazonas_2025_enero"
"Antioquia",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48067978971211,22.0550259233244,0.721320095530374,182.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antioquia_2025_enero"
"Arauca",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.20582670042162,27.6658503914913,0.651927174241492,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arauca_2025_enero"
"Atlantico",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363788220356476,28.2458889697813,0.700930599776568,173.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atlantico_2025_enero"
"Bogotá",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02313585258016,17.9707442468668,0.741266593575284,183.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bogotá_2025_enero"
"Bolivar",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59472560789627,26.8903722906502,0.733489499635812,176.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolivar_2025_enero"
"Boyaca",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85473430493893,16.6600258718801,0.737728640550174,181.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boyaca_2025_enero"
"Caldas",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07765768370675,18.5966602932145,0.759515651760759,184.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caldas_2025_enero"
"Caqueta",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57004726418972,25.1530129887052,0.749651735266974,184.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caqueta_2025_enero"
"Casanare",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11678898087856,27.8759728957278,0.638796847256287,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Casanare_2025_enero"
"Cauca",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79997999407133,18.0594271695693,0.669790439663614,190.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cauca_2025_enero"
"Cesar",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.986865438311149,26.6521983231825,0.685619957611749,172.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cesar_2025_enero"
"Choco",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.67713608728653,25.2129432451834,0.648397119435514,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Choco_2025_enero"
"Cundinamarca",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02313585258016,17.9707442468668,0.741266593575284,183.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cundinamarca_2025_enero"
"Cordoba",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13877730359918,27.7509105902094,0.699368324885,177.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordoba_2025_enero"
"Guainia",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41926545036362,26.4950143934683,0.670426631075373,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guainia_2025_enero"
"Guaviare",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97403027373588,25.6512479000506,0.773545419561597,175.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaviare_2025_enero"
"Huila",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8461648270992,19.1205724245942,0.673576778400105,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Huila_2025_enero"
"Guajira",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477542683828067,26.3799742376892,0.561776727348076,174.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guajira_2025_enero"
"Magdalena",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.989629462840139,27.9516137959369,0.66541009962124,171.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magdalena_2025_enero"
"Meta",2025,"enero","2025-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91362075280274,26.1212522040789,0.689429500574918,184.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Meta_2025_enero"
