departamento,fecha,temperatura_media
Choco,2022-01-18,25.14379142187611
Cordoba,2022-01-18,27.638711574195725
Cundinamarca,2022-01-18,17.904265736887982
Guainia,2022-01-18,26.557300445376367
Guajira,2022-01-18,26.705234408773368
Guaviare,2022-01-18,25.89238071884884
Huila,2022-01-18,18.79506149025809
Magdalena,2022-01-18,28.548644720565
Meta,2022-01-18,27.354239868234707
Narino,2022-01-18,18.34415530322576
Norte De Santander,2022-01-18,20.18102958057636
Putumayo,2022-01-18,24.43836057572783
Quindio,2022-01-18,17.414646626918348
Risaralda,2022-01-18,18.36417362583066
Santander,2022-01-18,21.406913152786924
Sucre,2022-01-18,28.495769749206985
Tolima,2022-01-18,21.11418448222404
Valle Del Cauca,2022-01-18,18.751358107983023
Vaupes,2022-01-18,25.75237184300368
Vichada,2022-01-18,28.67263180980941
Amazonas,2022-01-19,25.41848154880398
Antioquia,2022-01-19,22.43235253765613
Arauca,2022-01-19,27.81824880131472
Atlantico,2022-01-19,29.224937021320507
Bolivar,2022-01-19,27.753962914841285
Boyaca,2022-01-19,16.660589343300774
Caldas,2022-01-19,19.036826759471143
Caqueta,2022-01-19,25.13590105320981
Casanare,2022-01-19,28.62779348862889
Cauca,2022-01-19,18.3604100039913
Cesar,2022-01-19,27.652544860589185
Choco,2022-01-19,25.793480653808675
Cordoba,2022-01-19,28.052983423429783
Cundinamarca,2022-01-19,18.380280475319942
Guainia,2022-01-19,26.54120103665681
Guajira,2022-01-19,26.446701564640907
Guaviare,2022-01-19,25.89709442656198
Huila,2022-01-19,19.40270428663608
Magdalena,2022-01-19,29.17591341740429
Meta,2022-01-19,27.88646839378224
Narino,2022-01-19,19.12211713319252
Norte De Santander,2022-01-19,20.98499631638035
Putumayo,2022-01-19,23.83244549875442
Quindio,2022-01-19,18.017706139682502
Risaralda,2022-01-19,18.931028463734407
Santander,2022-01-19,22.23711490387236
Sucre,2022-01-19,28.9026109001544
Tolima,2022-01-19,21.690497892081904
Valle Del Cauca,2022-01-19,19.101024668898543
Vaupes,2022-01-19,24.40884250975672
Vichada,2022-01-19,28.92948129202573
Amazonas,2022-01-20,24.85065480819597
Antioquia,2022-01-20,22.827120440318566
Arauca,2022-01-20,27.809555437233563
Atlantico,2022-01-20,29.522048783501152
Bolivar,2022-01-20,27.922235365108826
Boyaca,2022-01-20,16.929639722538354
Caldas,2022-01-20,19.049655709141245
Caqueta,2022-01-20,25.567438110624984
Casanare,2022-01-20,28.4172408640666
Cauca,2022-01-20,18.792051930498904
Cesar,2022-01-20,28.237269478730955
Choco,2022-01-20,26.097208546160783
Cordoba,2022-01-20,28.479886962969225
Cundinamarca,2022-01-20,18.93079826672676
Guainia,2022-01-20,27.094922142042112
Guajira,2022-01-20,27.1108874468969
Guaviare,2022-01-20,26.557175325972747
Huila,2022-01-20,19.97927004527948
Magdalena,2022-01-20,29.53369818467776
Meta,2022-01-20,28.083127953320105
Narino,2022-01-20,19.580603131393435
Norte De Santander,2022-01-20,20.94563321499412
Putumayo,2022-01-20,24.25395731169254
Quindio,2022-01-20,18.687990774798475
Risaralda,2022-01-20,19.243018292337656
Santander,2022-01-20,22.45456585956785
Sucre,2022-01-20,29.09451677478017
Tolima,2022-01-20,22.595686079847884
Valle Del Cauca,2022-01-20,19.30019211578623
Vaupes,2022-01-20,25.115319997044864
Vichada,2022-01-20,29.2517446778256
Amazonas,2022-01-21,24.91214107779056
Antioquia,2022-01-21,22.58559199892972
Arauca,2022-01-21,28.021833800408963
Atlantico,2022-01-21,30.0829428134034
Bolivar,2022-01-21,28.393613956592016
