departamento,fecha,temperatura_media
Amazonas,2024-01-16,26.65047704333831
Antioquia,2024-01-16,23.56126570010963
Arauca,2024-01-16,29.704579566251727
Atlantico,2024-01-16,31.11361130456969
Bolivar,2024-01-16,28.7881003860853
Boyaca,2024-01-16,16.797579973423854
Caldas,2024-01-16,19.394764585919845
Caqueta,2024-01-16,26.559977300912536
Casanare,2024-01-16,30.422326281388614
Cauca,2024-01-16,19.102882057364337
Cesar,2024-01-16,28.48463284399377
Choco,2024-01-16,26.978689352318224
Cordoba,2024-01-16,30.70216249456993
Cundinamarca,2024-01-16,18.65287574818347
Guainia,2024-01-16,27.93746652732433
Guajira,2024-01-16,28.118889109160364
Guaviare,2024-01-16,27.808375373780745
Huila,2024-01-16,20.1164936822825
Magdalena,2024-01-16,30.409945692938138
Meta,2024-01-16,28.81852799630232
Narino,2024-01-16,19.880534119633865
Norte De Santander,2024-01-16,21.4540261975954
Putumayo,2024-01-16,24.55472522716381
Quindio,2024-01-16,18.84713715767213
Risaralda,2024-01-16,19.226555543924658
Santander,2024-01-16,22.81989426720252
Sucre,2024-01-16,30.385743982302504
Tolima,2024-01-16,22.77333143216182
Valle Del Cauca,2024-01-16,19.466408170406226
Vaupes,2024-01-16,26.293312002705093
Vichada,2024-01-16,30.785229202072045
Amazonas,2024-01-17,26.126752411713863
Antioquia,2024-01-17,23.920606286940487
Arauca,2024-01-17,30.209345330515884
Atlantico,2024-01-17,31.01810758143969
Bolivar,2024-01-17,29.136696846800778
Boyaca,2024-01-17,17.205971908216977
Caldas,2024-01-17,20.160816293521712
Caqueta,2024-01-17,26.599616588981377
Casanare,2024-01-17,30.921144851528776
Cauca,2024-01-17,19.53656517767025
Cesar,2024-01-17,28.72388049015765
Choco,2024-01-17,27.186848528419706
Cordoba,2024-01-17,31.03572371467112
Cundinamarca,2024-01-17,19.26827903924104
Guainia,2024-01-17,28.68692815778658
Guajira,2024-01-17,28.24602776176065
Guaviare,2024-01-17,28.27829289724801
Huila,2024-01-17,21.232589217806726
Magdalena,2024-01-17,30.64902874431104
Meta,2024-01-17,29.47496987774841
Narino,2024-01-17,20.4379413261025
Norte De Santander,2024-01-17,21.686110595746943
Putumayo,2024-01-17,24.898695122595488
Quindio,2024-01-17,19.35454125314392
Risaralda,2024-01-17,19.897200847437453
Santander,2024-01-17,23.171603000620163
Sucre,2024-01-17,30.82361696825133
Tolima,2024-01-17,23.776073890490345
Valle Del Cauca,2024-01-17,19.979769630835964
Vaupes,2024-01-17,26.27170395436816
Vichada,2024-01-17,31.528685301056008
Amazonas,2024-01-18,25.97114838073021
Antioquia,2024-01-18,24.501516306210323
Arauca,2024-01-18,30.291209138228343
Atlantico,2024-01-18,30.97289930275005
Bolivar,2024-01-18,29.49057740608701
Boyaca,2024-01-18,17.931170370953215
Caldas,2024-01-18,20.037092859691903
Caqueta,2024-01-18,25.45448043736197
Casanare,2024-01-18,31.09336526655729
Cauca,2024-01-18,19.03834072156112
Cesar,2024-01-18,29.206782113129027
Choco,2024-01-18,27.41182170651852
Cordoba,2024-01-18,31.405215263280088
Cundinamarca,2024-01-18,19.35493669628176
Guainia,2024-01-18,28.972390897563287
Guajira,2024-01-18,28.15165399545928
Guaviare,2024-01-18,27.81237973963197
Huila,2024-01-18,20.73069971575457
Magdalena,2024-01-18,30.982664145647124
Meta,2024-01-18,29.33018134081805
Narino,2024-01-18,20.357105756895542
Norte De Santander,2024-01-18,22.321326566896616
Putumayo,2024-01-18,24.33101587890763
Quindio,2024-01-18,19.37977982607029
Risaralda,2024-01-18,19.53891352534488
Santander,2024-01-18,23.99239287332447
Sucre,2024-01-18,31.08978074777449
Tolima,2024-01-18,23.932839884371774
Valle Del Cauca,2024-01-18,19.70399705559629
Vaupes,2024-01-18,26.209172844839856
Vichada,2024-01-18,31.677615218497746
Amazonas,2024-01-19,26.084260708123697
Antioquia,2024-01-19,24.30549447581081
Arauca,2024-01-19,30.053910872728565
Atlantico,2024-01-19,30.97897659330845
Bolivar,2024-01-19,29.278069079598108
Boyaca,2024-01-19,17.843083565991584
Caldas,2024-01-19,20.200003572707303
Caqueta,2024-01-19,25.553256269461304
Casanare,2024-01-19,30.6677817991028
Cauca,2024-01-19,18.874602564156227
Cesar,2024-01-19,28.73415184257764
Choco,2024-01-19,27.35064270545764
Cordoba,2024-01-19,31.04995296269716
Cundinamarca,2024-01-19,19.244968016547784
Guainia,2024-01-19,27.883698472124813
Guajira,2024-01-19,28.002628987171803
Guaviare,2024-01-19,26.109766199591235
Huila,2024-01-19,20.582173066784364
Magdalena,2024-01-19,30.64619447395789
Meta,2024-01-19,28.19309363908581
Narino,2024-01-19,20.070634413354178
Norte De Santander,2024-01-19,21.950195653774845
Putumayo,2024-01-19,25.07063546107344
Quindio,2024-01-19,19.26710102233249
Risaralda,2024-01-19,20.165631157933685
Santander,2024-01-19,23.87276010684432
Sucre,2024-01-19,30.91432017110224
Tolima,2024-01-19,23.757932570080747
Valle Del Cauca,2024-01-19,19.407405350160897
Vaupes,2024-01-19,25.093460505972544
Vichada,2024-01-19,31.56397043506428
Amazonas,2024-01-20,25.72814793310556
Antioquia,2024-01-20,24.0177807964555
Arauca,2024-01-20,30.435285811404523
Atlantico,2024-01-20,30.61022304973917
Bolivar,2024-01-20,29.425652127629608
Boyaca,2024-01-20,17.983698888746396
Caldas,2024-01-20,19.4116109425876
Caqueta,2024-01-20,25.2405205805567
Casanare,2024-01-20,30.668341102216147
Cauca,2024-01-20,18.958988151770924
Cesar,2024-01-20,28.91622343299737
Choco,2024-01-20,26.96670655520465
Cordoba,2024-01-20,31.092687734141467
Cundinamarca,2024-01-20,19.19002344763932
Guainia,2024-01-20,28.105173007274324
Guajira,2024-01-20,28.41686742925581
Guaviare,2024-01-20,26.22669572875958
Huila,2024-01-20,20.32230344762729
Magdalena,2024-01-20,30.71077347720044
Meta,2024-01-20,28.25150765068509
Narino,2024-01-20,20.17314252188965
Norte De Santander,2024-01-20,22.1161954966114
Putumayo,2024-01-20,24.777901065175502
Quindio,2024-01-20,18.663399096954816
Risaralda,2024-01-20,18.72511155967214
Santander,2024-01-20,23.89304195425801
Sucre,2024-01-20,31.0506492276246
Tolima,2024-01-20,23.403212815492687
Valle Del Cauca,2024-01-20,19.14499881570332
Vaupes,2024-01-20,25.22790788594994
Vichada,2024-01-20,31.957010694955105
Amazonas,2024-01-21,26.71003706777883
Antioquia,2024-01-21,24.433511607645293
Arauca,2024-01-21,30.618682631539063
Atlantico,2024-01-21,30.70276196834046
Bolivar,2024-01-21,29.95543451301608
Boyaca,2024-01-21,17.80928861739964
Caldas,2024-01-21,19.67765634672765
Caqueta,2024-01-21,25.19267880394265
Casanare,2024-01-21,30.944511969423715
Cauca,2024-01-21,19.05340821684572
Cesar,2024-01-21,29.4460610114297
Choco,2024-01-21,27.535928890392075
Cordoba,2024-01-21,31.64724506255125
Cundinamarca,2024-01-21,18.93364253535424
Guainia,2024-01-21,28.62278217226841
Guajira,2024-01-21,28.373209933039263
Guaviare,2024-01-21,26.953453184230632
Huila,2024-01-21,20.69471552362344
Magdalena,2024-01-21,30.95358250426114
Meta,2024-01-21,28.59626368403098
Narino,2024-01-21,19.89685936018183
Norte De Santander,2024-01-21,22.52159279742788
Putumayo,2024-01-21,24.362906781871644
Quindio,2024-01-21,18.75465265350024
Risaralda,2024-01-21,19.24963077173964
Santander,2024-01-21,24.27776242155
Sucre,2024-01-21,31.334046828646468
Tolima,2024-01-21,23.13820697741621
Valle Del Cauca,2024-01-21,19.186214869690133
Vaupes,2024-01-21,26.086558801471963
Vichada,2024-01-21,31.75537400403121
Amazonas,2024-01-22,26.69149154214919
Antioquia,2024-01-22,24.941663806304653
Arauca,2024-01-22,30.124276931515645
Atlantico,2024-01-22,30.88702839580298
Bolivar,2024-01-22,29.979926104777338
Boyaca,2024-01-22,18.213185770338864
Caldas,2024-01-22,20.73444969491437
Caqueta,2024-01-22,26.27713214381476
Casanare,2024-01-22,30.64706053498584
Cauca,2024-01-22,19.696163280518228
Cesar,2024-01-22,29.358493905053727
Choco,2024-01-22,28.06101370686301
Cordoba,2024-01-22,31.65155753829385
Cundinamarca,2024-01-22,19.8668189653543
Guainia,2024-01-22,28.97132778969917
Guajira,2024-01-22,27.87496822690061
Guaviare,2024-01-22,27.633572553792
Huila,2024-01-22,21.33964072224998
Magdalena,2024-01-22,30.93828432939514
Meta,2024-01-22,28.82683082958233
Narino,2024-01-22,20.426209606655085
Norte De Santander,2024-01-22,21.863222119105608
Putumayo,2024-01-22,25.516362880124777
Quindio,2024-01-22,19.629309302755896
Risaralda,2024-01-22,20.24326247804458
Santander,2024-01-22,24.60175244451674
