departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Huila,2025,enero,2025-01-01,Huila_2025_enero,-1.0835653184568115,0.36142516804621727,-0.46159528646566356,-0.692207321709685,-0.5907271730420414,0.7123797038899242,0.726381845470992
Guajira,2025,enero,2025-01-01,Guajira_2025_enero,-0.6914762828787474,0.42217233899047063,0.03428942871117197,-0.5977006383475085,-0.6512572955968527,-0.32290294714439766,-0.7298144653470464
Magdalena,2025,enero,2025-01-01,Magdalena_2025_enero,-0.6929198257290768,0.4797351887047334,0.05200452583781726,-0.7609317820881512,-0.5973640163553512,-0.23992352254279653,-0.4033991922895313
Meta,2025,enero,2025-01-01,Meta_2025_enero,-0.8152766378357413,0.4043110124291625,-0.15955923101088257,-0.8915433532556383,-0.5520211512553652,0.18729017294541545,0.10768490542576524
Narino,2025,enero,2025-01-01,Narino_2025_enero,-0.9808872760914893,0.2787902906135958,-0.7346771813277595,-0.5214373387508081,-0.21429211802312298,0.4374710891529618,0.6029399755602876
Norte De Santander,2025,enero,2025-01-01,Norte De Santander_2025_enero,-1.0578270016379903,0.45848002392607284,-0.35347388592605794,-0.7180845558761754,-0.5916440070908192,0.610162441356666,0.8013036046065679
Putumayo,2025,enero,2025-01-01,Putumayo_2025_enero,-0.8546209620708837,0.4261610671558003,-0.3207706636454549,-0.7959542792192207,-0.3888813733801772,0.217825959382638,0.40756115512744523
Quindio,2025,enero,2025-01-01,Quindio_2025_enero,-1.109360971876994,0.42019747604051677,-0.48902469185495967,-0.5201721688552186,-0.5506288717652038,0.6263897088103528,0.7845028358963089
Risaralda,2025,enero,2025-01-01,Risaralda_2025_enero,-1.0666655867908632,0.4244564601869368,-0.4633105678193122,-0.5132838330610907,-0.523399654663221,0.520353211819597,0.6730266530495191
Santander,2025,enero,2025-01-01,Santander_2025_enero,-1.0477082703550948,0.4538792331111043,-0.3101975071943127,-0.8588010718895153,-0.6209707126105289,0.6806759377603637,0.8594809616950576
Sucre,2025,enero,2025-01-01,Sucre_2025_enero,-0.6866835399003037,0.4725049129506852,0.04865095883686874,-0.7754083780837213,-0.5905403202029096,-0.24005106701287793,-0.41153909032639746
Tolima,2025,enero,2025-01-01,Tolima_2025_enero,-1.0038582933854703,0.39701341436548404,-0.3704308351672415,-0.6533038560106371,-0.5694760930034874,0.4776988947406479,0.4908528845491515
Valle Del Cauca,2025,enero,2025-01-01,Valle Del Cauca_2025_enero,-1.0823484527538183,0.4060726701272496,-0.4064976650263305,-0.5974563694900777,-0.6246934247565267,0.6160746497023447,0.6443680297428325
Vaupes,2025,enero,2025-01-01,Vaupes_2025_enero,-0.7996016696363593,0.4382813786701922,-0.18875868734948223,-0.7930035524260617,-0.47152756871899815,0.07072649097121478,0.11549917160645234
Vichada,2025,enero,2025-01-01,Vichada_2025_enero,-0.6576784735580694,0.4111054962817569,0.03493693217831834,-0.7345883894359144,-0.6024462125163935,-0.30030068127611753,-0.6584422057421059
Amazonas,2025,febrero,2025-02-01,Amazonas_2025_febrero,-0.5476145149426328,0.062267094126455494,-0.4372576476355704,-0.419676575403611,-0.2528645337638315,-0.5314634805164608,-1.3729617662800948
Antioquia,2025,febrero,2025-02-01,Antioquia_2025_febrero,-0.7817374339388077,0.13157199450338145,-0.6245999809667514,-0.5497967974497555,-0.23795660402465849,0.07067360672047907,-0.3070650741356068
Arauca,2025,febrero,2025-02-01,Arauca_2025_febrero,-0.5768294429895091,0.41288963162883147,0.2022388269981294,-0.742103786620577,-0.7050268858510602,-0.4971910405821225,-1.072591678002752
Atlantico,2025,febrero,2025-02-01,Atlantico_2025_febrero,-0.5986403030971423,0.4410998198135408,0.18662295443714688,-0.7688289971694996,-0.6820320519139257,-0.44248840651326315,-0.8972419581126497
Bogotá,2025,febrero,2025-02-01,Bogotá_2025_febrero,-0.9106986392311759,0.22888899830524015,-0.5054580467887162,-0.28872623656600244,-0.490773387927107,0.12051292734108221,-0.33115447101916345
Bolivar,2025,febrero,2025-02-01,Bolivar_2025_febrero,-0.6634231830704874,0.40070411937962397,0.036835141180173205,-0.7885558056234568,-0.6165743369829929,-0.24548227136313716,-0.6190825801152664
Boyaca,2025,febrero,2025-02-01,Boyaca_2025_febrero,-0.9591538304846898,0.260608400019406,-0.5030241041485419,-0.21214966450249587,-0.534528685064957,0.16112433222925512,-0.25432521448998957
Caldas,2025,febrero,2025-02-01,Caldas_2025_febrero,-0.8604343672147485,-0.043512110112072164,-1.0768323164211278,-0.4329055325530472,0.03845038026076772,0.30888181891345085,-0.017697793371127382
Caqueta,2025,febrero,2025-02-01,Caqueta_2025_febrero,-0.7746396792316941,0.22710203702022622,-0.46430938730849514,-0.8092393004853085,-0.3031231548479759,0.16448538855979203,-0.02509324320522975
Casanare,2025,febrero,2025-02-01,Casanare_2025_febrero,-0.5880389130980175,0.4193319574183982,0.18078336823110625,-0.7811213187155136,-0.681394507162019,-0.44622889118916786,-0.9523293163225319
Cauca,2025,febrero,2025-02-01,Cauca_2025_febrero,-0.9541574091831996,0.10905338517838346,-0.7668862934351129,-0.4203276571392156,-0.32347472298027063,0.39880568032122804,0.012033076009598213
Cesar,2025,febrero,2025-02-01,Cesar_2025_febrero,-0.6033404835562249,0.40426569528599005,0.10851658602237832,-0.6862144800338018,-0.636766006295287,-0.46053845719994047,-0.9536546370373334
Choco,2025,febrero,2025-02-01,Choco_2025_febrero,-0.6121049762450497,-0.08135749532062911,-1.000212509282736,-0.6811002465615582,0.2598084021565842,-0.07131123874857355,-0.380099609311026
Cundinamarca,2025,febrero,2025-02-01,Cundinamarca_2025_febrero,-0.9106986392311759,0.22888899830524015,-0.5054580467887162,-0.28872623656600244,-0.490773387927107,0.12051292734108221,-0.33115447101916345
Cordoba,2025,febrero,2025-02-01,Cordoba_2025_febrero,-0.6231177375447732,0.36704762310529776,0.02814809010268266,-0.8003495157820266,-0.585365824917411,-0.31014285991843626,-0.7526487960422139
Guainia,2025,febrero,2025-02-01,Guainia_2025_febrero,-0.748522822625251,0.43291311401745686,-0.07403002076220548,-0.7519240881193614,-0.5598772026077635,-0.0825655791742431,-0.23416031535298018
Guaviare,2025,febrero,2025-02-01,Guaviare_2025_febrero,-0.8142059368434166,0.44197843894897776,-0.1977917886961157,-0.808650604906523,-0.47369507082628887,0.11343808893725252,0.18431190875538722
Huila,2025,febrero,2025-02-01,Huila_2025_febrero,-0.9760111972793308,0.20758666215811392,-0.594115979506466,-0.6290755401244371,-0.4456026642750405,0.5204412059460752,0.26907394421652836
Guajira,2025,febrero,2025-02-01,Guajira_2025_febrero,-0.6082468555394719,0.36839972509214075,0.10359672651899668,-0.5354968137027792,-0.6916069656794395,-0.5332150736617814,-1.2154854323953652
Magdalena,2025,febrero,2025-02-01,Magdalena_2025_febrero,-0.5467545933119387,0.4024702535738938,0.18026257788353606,-0.7035536521889524,-0.6527969600191101,-0.5834670085505802,-1.1581819739293835
Meta,2025,febrero,2025-02-01,Meta_2025_febrero,-0.7412143234437418,0.36116964395619466,-0.10501777064571818,-0.881778224742917,-0.5686405031160996,0.029580682313376995,-0.2452244594024079
Narino,2025,febrero,2025-02-01,Narino_2025_febrero,-0.8773704375042293,0.11436814942820316,-0.8549278010610477,-0.3462233938905819,-0.1142258273885414,0.18234203137295818,-0.030489864399612224
Norte De Santander,2025,febrero,2025-02-01,Norte De Santander_2025_febrero,-0.9625110547159751,0.3773862472303188,-0.3142508981334966,-0.6360897039334834,-0.6081982157184636,0.3764734771263691,0.24749359722443556
Putumayo,2025,febrero,2025-02-01,Putumayo_2025_febrero,-0.681004419013541,0.09389414214791302,-0.6672571217797455,-0.5589712323239495,-0.08850332409815566,-0.1261665215342334,-0.49479288355543416
Quindio,2025,febrero,2025-02-01,Quindio_2025_febrero,-0.9003985156077061,0.08784374698922079,-0.7432620187701597,-0.24700478157629033,-0.32489827069747873,0.16773785057352114,-0.3811558069038099
Risaralda,2025,febrero,2025-02-01,Risaralda_2025_febrero,-0.8475555049193552,-0.007558851902106765,-0.9654053757607473,-0.3074070843739236,-0.06402053277029984,0.1634644764098752,-0.27898360876063694
Santander,2025,febrero,2025-02-01,Santander_2025_febrero,-0.9127156441762659,0.29675882003559484,-0.35622886428273354,-0.7620385793945975,-0.5565748498495595,0.3959301657280619,0.15587991854834876
Sucre,2025,febrero,2025-02-01,Sucre_2025_febrero,-0.5376654455752247,0.372374065986192,0.13146594937335657,-0.6892048347298989,-0.6114354958675473,-0.5928579334978682,-1.1899853643819207
Tolima,2025,febrero,2025-02-01,Tolima_2025_febrero,-0.7985181136557569,0.11087938351735731,-0.5855044652764293,-0.4479242361356047,-0.3428682786371855,0.045335063028077126,-0.5264994678119272
Valle Del Cauca,2025,febrero,2025-02-01,Valle Del Cauca_2025_febrero,-0.9275642787071117,0.16810328652329692,-0.5660152001816074,-0.384711284427738,-0.4868293452156939,0.2618179428851229,-0.25848598064348766
Vaupes,2025,febrero,2025-02-01,Vaupes_2025_febrero,-0.6846867928531591,0.29157167962646174,-0.20730139658839813,-0.5533353348262335,-0.4748781262515648,-0.27448160831244717,-0.7405643442640358
Vichada,2025,febrero,2025-02-01,Vichada_2025_febrero,-0.5597162643281612,0.4016427315885334,0.19778936747284753,-0.7665177155265145,-0.6853876746218178,-0.5129001979206824,-1.0965963058277668
Amazonas,2025,marzo,2025-03-01,Amazonas_2025_marzo,-0.5524305747956282,0.12826431965814752,-0.2775157787183494,-0.42642698047677385,-0.3933808731137118,-0.5677071717335734,-1.4499267983518658
Antioquia,2025,marzo,2025-03-01,Antioquia_2025_marzo,-0.8581858604880516,0.2791063544814785,-0.4150456604325246,-0.6177505644263332,-0.4454856207237427,0.19033117431936641,-0.04917156004901585
Arauca,2025,marzo,2025-03-01,Arauca_2025_marzo,-0.5365883334762133,0.35972600769764773,0.1616635093235057,-0.7590273864538075,-0.6528033334476201,-0.5446515777900239,-1.1996606412767146
Atlantico,2025,marzo,2025-03-01,Atlantico_2025_marzo,-0.5337393958681541,0.39791258390712697,0.24147786739184607,-0.7624599212841731,-0.7107634892437764,-0.5772374312225715,-1.231787755800579
Bogotá,2025,marzo,2025-03-01,Bogotá_2025_marzo,-0.9806856304739078,0.27583925811767257,-0.5518401693638826,-0.42115141273564666,-0.460559739281087,0.34970494068742164,0.1547670216101454
Bolivar,2025,marzo,2025-03-01,Bolivar_2025_marzo,-0.6743560836859146,0.3817529425144786,-0.013738321621141024,-0.7855095342256834,-0.5866334841229605,-0.20752880339697444,-0.5697085329448416
Boyaca,2025,marzo,2025-03-01,Boyaca_2025_marzo,-1.0101184595760677,0.27358563008872966,-0.5746570770725052,-0.33080292856993115,-0.48356289643544526,0.35825957877800874,0.1315138910509222
Caldas,2025,marzo,2025-03-01,Caldas_2025_marzo,-1.0313345571477996,0.2551290870396467,-0.7187089417315055,-0.6096642999950428,-0.314579820351477,0.6216337965273142,0.6931510526252179
Caqueta,2025,marzo,2025-03-01,Caqueta_2025_marzo,-0.6986949535139957,0.1442044181143918,-0.4154344111888041,-0.635433368222644,-0.37025152989143967,-0.0882088537393634,-0.676379025006666
Casanare,2025,marzo,2025-03-01,Casanare_2025_marzo,-0.5482043371214488,0.31281640662491617,0.02248511047012098,-0.7772100467095517,-0.5375353603952365,-0.4664478617910527,-1.0481723392398088
Cauca,2025,marzo,2025-03-01,Cauca_2025_marzo,-1.0198732825603614,0.184665794262946,-0.7202462676469745,-0.5588352741182373,-0.37546853375284556,0.5974008024720037,0.4160463607304455
Cesar,2025,marzo,2025-03-01,Cesar_2025_marzo,-0.6366749247368343,0.3985068630757235,0.03590856389456982,-0.7527714526217667,-0.5866681754518502,-0.328943055324135,-0.7095501376189585
Choco,2025,marzo,2025-03-01,Choco_2025_marzo,-0.6290162263296345,0.03533004437754557,-0.7443224653234997,-0.6890238029117154,0.033433743366292235,-0.1162116641243789,-0.46024658675880636
Cundinamarca,2025,marzo,2025-03-01,Cundinamarca_2025_marzo,-0.9806856304739078,0.27583925811767257,-0.5518401693638826,-0.42115141273564666,-0.460559739281087,0.34970494068742164,0.1547670216101454
Cordoba,2025,marzo,2025-03-01,Cordoba_2025_marzo,-0.6282083535825906,0.3613252722704863,0.04295229951281363,-0.7663996391742507,-0.620718465765555,-0.3205182852434459,-0.826374750146949
Guainia,2025,marzo,2025-03-01,Guainia_2025_marzo,-0.7000759420821416,0.3401744856389496,-0.18660040120960975,-0.7546210137848547,-0.4477322983749319,-0.12988753077685353,-0.377660446381851
Guaviare,2025,marzo,2025-03-01,Guaviare_2025_marzo,-0.7222555711859674,0.2993472041617663,-0.3084670133643244,-0.7166284762780455,-0.36882500449213806,-0.07117599316135728,-0.28748238724970493
Huila,2025,marzo,2025-03-01,Huila_2025_marzo,-1.0067420628144084,0.18827043757171474,-0.6278564563637047,-0.6495113192391592,-0.4606347005547856,0.6173296379502893,0.3477386956263616
Guajira,2025,marzo,2025-03-01,Guajira_2025_marzo,-0.536950702559831,0.3428028437803362,0.19081035776185995,-0.5446622796450421,-0.733088381396184,-0.6844390690981832,-1.549138454691822
Magdalena,2025,marzo,2025-03-01,Magdalena_2025_marzo,-0.5804984222441115,0.39917396776423403,0.12601791150671973,-0.7432472906340495,-0.6271940597436912,-0.47256490471426643,-0.9700929054341291
Meta,2025,marzo,2025-03-01,Meta_2025_marzo,-0.7123575108190512,0.2566036777918001,-0.2588993202672831,-0.8252906779577853,-0.4491429514539868,-0.0031833848111288052,-0.3865863286745541
Narino,2025,marzo,2025-03-01,Narino_2025_marzo,-0.9464688389339394,0.23679980143573345,-0.7219158615120502,-0.49774755865533193,-0.23074637217314284,0.3637771646224056,0.3759836250645094
Norte De Santander,2025,marzo,2025-03-01,Norte De Santander_2025_marzo,-0.8838567923553073,0.3079341882358605,-0.2802304249378424,-0.5579810116716889,-0.6277866326318909,0.17763058105320392,-0.23186981844204738
Putumayo,2025,marzo,2025-03-01,Putumayo_2025_marzo,-0.6987696394480465,0.13636879172032115,-0.5810141442669563,-0.5511892804306053,-0.17874135559713003,-0.12282014243902041,-0.5051400082874207
Quindio,2025,marzo,2025-03-01,Quindio_2025_marzo,-1.0572214139766736,0.24000533807342592,-0.7671471697282178,-0.5275389141123183,-0.3126068412823938,0.6372540722398606,0.682004391828733
Risaralda,2025,marzo,2025-03-01,Risaralda_2025_marzo,-1.037223438379449,0.26215074418432643,-0.7537524751782707,-0.5573857173740514,-0.27705698416575364,0.5996494709742554,0.7236757666571
Santander,2025,marzo,2025-03-01,Santander_2025_marzo,-0.9773046578232293,0.3275476369582444,-0.4203292187626257,-0.8362774081064887,-0.5202515616100927,0.5835806029051046,0.5499762765779038
Sucre,2025,marzo,2025-03-01,Sucre_2025_marzo,-0.5601267692267294,0.38532412440018354,0.12658169245428866,-0.6936653762482825,-0.6211135302221277,-0.5452475075122107,-1.1021379723848213
Tolima,2025,marzo,2025-03-01,Tolima_2025_marzo,-0.9301211133607928,0.2133178476464069,-0.6144711104788908,-0.6515520489987837,-0.350811138735384,0.4316169757088111,0.27204707721800986
Valle Del Cauca,2025,marzo,2025-03-01,Valle Del Cauca_2025_marzo,-1.0606483966797313,0.2769296057411477,-0.6207326374284606,-0.6777658236468975,-0.44690510253926713,0.7119653032441952,0.710576725655546
Vaupes,2025,marzo,2025-03-01,Vaupes_2025_marzo,-0.734986096283258,0.29715892470636596,-0.34235083825070445,-0.7291729988978253,-0.34342736625462555,-0.02900182101969415,-0.1984073072603824
Vichada,2025,marzo,2025-03-01,Vichada_2025_marzo,-0.5502407662739012,0.32080102006858036,0.05332958555731313,-0.7378834454619951,-0.5758387341728127,-0.49618683194566426,-1.12226325867644
Amazonas,2025,abril,2025-04-01,Amazonas_2025_abril,-0.6511925986511474,0.16912314278843554,-0.439478732464235,-0.6676445467036773,-0.24793071973477712,-0.18344348508065653,-0.6032939069080753
Antioquia,2025,abril,2025-04-01,Antioquia_2025_abril,-0.8195489962433254,0.1451284516372838,-0.6329274946537164,-0.6493855049220516,-0.25150938654399096,0.2177624129012292,-0.0750782282571056
Arauca,2025,abril,2025-04-01,Arauca_2025_abril,-0.7014776384375886,0.3164506535445296,-0.24631790784723717,-0.8151405031417035,-0.39091478868331664,-0.06666734418474972,-0.2672992464607428
Atlantico,2025,abril,2025-04-01,Atlantico_2025_abril,-0.5684872666345794,0.3727560224734419,0.13475764048348557,-0.7888345884755239,-0.6439205414032206,-0.45606587436651574,-1.0276341674529892
Bogotá,2025,abril,2025-04-01,Bogotá_2025_abril,-1.0206063830402023,0.2453346475232049,-0.69720525408507,-0.5487871294907115,-0.3449407987500639,0.5585794297728137,0.5384838642578573
Bolivar,2025,abril,2025-04-01,Bolivar_2025_abril,-0.6879908661659052,0.2952253625247414,-0.23153582736355155,-0.8294580340860724,-0.41179229097088127,-0.07812745971015018,-0.35957271613788033
Boyaca,2025,abril,2025-04-01,Boyaca_2025_abril,-1.0801914965937152,0.27903409811151375,-0.7141712487890693,-0.49051487491208273,-0.37459007336821937,0.6379195974909795,0.6948709803884608
Caldas,2025,abril,2025-04-01,Caldas_2025_abril,-1.0001349021450683,0.17880874516482642,-0.8229998228291828,-0.6393852786011787,-0.215674513007617,0.6222788660714323,0.6419748961919975
Caqueta,2025,abril,2025-04-01,Caqueta_2025_abril,-0.7975873952783299,0.17922353700178312,-0.5880506901821492,-0.8722523744817247,-0.21796451152980736,0.2975373062222523,0.1674053384664928
Casanare,2025,abril,2025-04-01,Casanare_2025_abril,-0.7094616951445086,0.29405347667184545,-0.3131459794155724,-0.8135176301614027,-0.3398481265876908,-0.030806408097179622,-0.20232310198474646
Cauca,2025,abril,2025-04-01,Cauca_2025_abril,-1.0625343168221753,0.22127049247178346,-0.7315421530714782,-0.6643080422363058,-0.3674445061865447,0.7479717379840939,0.734062681594736
Cesar,2025,abril,2025-04-01,Cesar_2025_abril,-0.7052030926846606,0.3373234640643109,-0.22320735806668196,-0.8036744088344707,-0.40517442390064035,-0.07935015515851981,-0.2555739030707126
Choco,2025,abril,2025-04-01,Choco_2025_abril,-0.6641489323867864,0.11131676012291651,-0.6210557603657757,-0.7212623896715582,-0.08761410039284839,-0.06774927228433196,-0.3646626782904288
Cundinamarca,2025,abril,2025-04-01,Cundinamarca_2025_abril,-1.0206063830402023,0.2453346475232049,-0.69720525408507,-0.5487871294907115,-0.3449407987500639,0.5585794297728137,0.5384838642578573
Cordoba,2025,abril,2025-04-01,Cordoba_2025_abril,-0.6198599408938671,0.24698080594700159,-0.16661698809779119,-0.7073887323018241,-0.46800685343128967,-0.2974994137091504,-0.8667283309131272
Guainia,2025,abril,2025-04-01,Guainia_2025_abril,-0.7005661215834402,0.18635737346527892,-0.543286520727254,-0.7976747713570628,-0.14842223823657572,0.019285012560934126,-0.1378926985202181
Guaviare,2025,abril,2025-04-01,Guaviare_2025_abril,-0.7739977052331615,0.22970141461379243,-0.6011748441275341,-0.8550628760916443,-0.12083072315085198,0.208277672767539,0.27605864282667525
Huila,2025,abril,2025-04-01,Huila_2025_abril,-1.0460344021862218,0.23359654490995055,-0.6231996089150987,-0.7384317626266331,-0.46145721684219876,0.7427776828219513,0.637714746076575
Guajira,2025,abril,2025-04-01,Guajira_2025_abril,-0.5756307451247927,0.311188649403193,0.07306695192767486,-0.565480935984401,-0.6647194905538675,-0.5536425114938488,-1.3440418683885285
Magdalena,2025,abril,2025-04-01,Magdalena_2025_abril,-0.6787065089546943,0.40898970454656364,-0.038524780700882735,-0.8264381266605602,-0.5283072127858812,-0.18099944921722638,-0.3931400653990773
Meta,2025,abril,2025-04-01,Meta_2025_abril,-0.7445251510268464,0.13226827516871878,-0.5983421525105349,-0.8936665446472452,-0.18032311734701412,0.21764692287418014,-0.011151137052600174
Narino,2025,abril,2025-04-01,Narino_2025_abril,-0.9761892681006347,0.2633332198681983,-0.711542701015703,-0.5629015909013562,-0.2482001950641977,0.460429010002878,0.558609126173385
Norte De Santander,2025,abril,2025-04-01,Norte De Santander_2025_abril,-0.8955746664411803,0.21754002361237093,-0.49645506778558335,-0.5838739931113922,-0.45851359963521504,0.29221459373121234,-0.05980526832045041
Putumayo,2025,abril,2025-04-01,Putumayo_2025_abril,-0.8037819784727921,0.1673889483871458,-0.7936948809933561,-0.8319875515225097,0.01739577520442064,0.31322183886225724,0.4592517911638694
Quindio,2025,abril,2025-04-01,Quindio_2025_abril,-0.9685256305814347,0.11386742672843968,-0.8405235361216956,-0.4822314665787415,-0.23685028443171321,0.4791677813996779,0.2515452408844106
Risaralda,2025,abril,2025-04-01,Risaralda_2025_abril,-1.007327737910961,0.23909010921108695,-0.7271915995073363,-0.5607928903271101,-0.29440018099439963,0.5433732513247961,0.565635036865849
Santander,2025,abril,2025-04-01,Santander_2025_abril,-0.9488728892898521,0.22832729290191742,-0.569152301363901,-0.8650028004593413,-0.3920761138121506,0.606505942933223,0.5151785446504011
Sucre,2025,abril,2025-04-01,Sucre_2025_abril,-0.587929569160697,0.3081617609155074,-0.07177392735481748,-0.6796158722831608,-0.4869508804113508,-0.4303707184329745,-0.9438689722346283
Tolima,2025,abril,2025-04-01,Tolima_2025_abril,-0.9350237250466781,0.18805754079433912,-0.6691438360385074,-0.703533795855816,-0.3075841802917552,0.49713723791188635,0.36491474752239006
Valle Del Cauca,2025,abril,2025-04-01,Valle Del Cauca_2025_abril,-1.0228892289780118,0.236823946825624,-0.6023278741903709,-0.6621804260492417,-0.4632111324632264,0.634659461945031,0.48302670362343414
Vaupes,2025,abril,2025-04-01,Vaupes_2025_abril,-0.7691413783075441,0.2161555362035014,-0.626843125962844,-0.8621736052871983,-0.09489031040524554,0.2119819022972267,0.2828585456854673
Vichada,2025,abril,2025-04-01,Vichada_2025_abril,-0.6344064455624436,0.21162204237748058,-0.34534113520992643,-0.7592283853328096,-0.29071824968846044,-0.19123731581532225,-0.568359581371823
Amazonas,2025,mayo,2025-05-01,Amazonas_2025_mayo,-0.6229154215993337,0.12388467905220034,-0.4255681102022147,-0.5410210861603957,-0.28955835167500493,-0.31185841146434595,-0.9516352345588414
Antioquia,2025,mayo,2025-05-01,Antioquia_2025_mayo,-0.9521427174108498,0.27334574128479483,-0.6372106834887951,-0.8573958490608402,-0.2652003725672192,0.5933012493436945,0.7604587727878132
Arauca,2025,mayo,2025-05-01,Arauca_2025_mayo,-0.6828619725006257,0.14356928893156704,-0.5712175096215084,-0.7402760266405408,-0.1402216211960897,-0.034699501442868645,-0.3072359384124467
Atlantico,2025,mayo,2025-05-01,Atlantico_2025_mayo,-0.7258345920556245,0.42272979631406876,-0.09834879533412469,-0.9774810957357647,-0.4825867617501103,0.027827372422424255,0.005563678742121352
Bogotá,2025,mayo,2025-05-01,Bogotá_2025_mayo,-1.0026387807856947,0.23193146252071253,-0.6287687701903586,-0.452532837533505,-0.43310366292048985,0.4516851893904946,0.23753508726085684
Bolivar,2025,mayo,2025-05-01,Bolivar_2025_mayo,-0.7985747714787972,0.3489205792755756,-0.3490860078283895,-0.9780144155891449,-0.33615534893731236,0.25813472566048806,0.35677284308177365
Boyaca,2025,mayo,2025-05-01,Boyaca_2025_mayo,-1.0186249507392566,0.19846645247989295,-0.7126718015471271,-0.3466415530072313,-0.39472001662061057,0.44215945440972076,0.19238454543175873
Caldas,2025,mayo,2025-05-01,Caldas_2025_mayo,-1.0918297359433262,0.28419927378251736,-0.760502055760065,-0.7384442763697172,-0.29633817701200854,0.835573280943024,1.0999440009948087
Caqueta,2025,mayo,2025-05-01,Caqueta_2025_mayo,-0.7786563304760868,0.1362840340516134,-0.5890351541705,-0.7480860536553309,-0.25040982375372767,0.19236707051656105,-0.129845516619101
Casanare,2025,mayo,2025-05-01,Casanare_2025_mayo,-0.7014072617429724,0.16569124671791646,-0.5631895368979067,-0.7637248121363951,-0.14946428570225156,0.010869353635036537,-0.2001869671872945
Cauca,2025,mayo,2025-05-01,Cauca_2025_mayo,-1.1188884136588277,0.3109073540764039,-0.6135388327965854,-0.7174541690041137,-0.49337493769527097,0.852133970888039,0.9373261439699603
Cesar,2025,mayo,2025-05-01,Cesar_2025_mayo,-0.8025234775242983,0.3806260532063575,-0.3253546901622286,-0.878006384073652,-0.3510378158541853,0.18004112626672394,0.2953907745426236
Choco,2025,mayo,2025-05-01,Choco_2025_mayo,-0.714570310297259,0.15086918599179275,-0.6241174047455805,-0.767721636457795,-0.10429734244657074,0.057697843861408464,-0.10885153545939934
Cundinamarca,2025,mayo,2025-05-01,Cundinamarca_2025_mayo,-1.0026387807856947,0.23193146252071253,-0.6287687701903586,-0.452532837533505,-0.43310366292048985,0.4516851893904946,0.23753508726085684
Cordoba,2025,mayo,2025-05-01,Cordoba_2025_mayo,-0.7703208633450102,0.36558603848544613,-0.24399186204183193,-0.9300996565792007,-0.42073403920445174,0.14146497726568497,0.11673454494402102
Guainia,2025,mayo,2025-05-01,Guainia_2025_mayo,-0.5865976878886467,0.061290270330572175,-0.5062744631364515,-0.5439113288689266,-0.2029836924651391,-0.3506987413311811,-1.0448670644011033
Guaviare,2025,mayo,2025-05-01,Guaviare_2025_mayo,-0.7238652540475958,0.06078781864060108,-0.858791503033288,-0.7818445345908941,0.09044309434314257,0.16071280596568385,0.07890080423830231
Huila,2025,mayo,2025-05-01,Huila_2025_mayo,-1.0591963441380057,0.2837275436715651,-0.46458182320092667,-0.6423374479475175,-0.6400318058824269,0.6635571837360731,0.41100361857756673
Guajira,2025,mayo,2025-05-01,Guajira_2025_mayo,-0.6325702140803695,0.3213882279278366,-0.04564254791782456,-0.6961243470795474,-0.563413473072268,-0.32816259858551533,-0.8593264273579787
Magdalena,2025,mayo,2025-05-01,Magdalena_2025_mayo,-0.7565544728067572,0.4100565314869388,-0.18888373481813933,-0.8835682045257337,-0.43258672568091244,0.04978949704960673,0.06983242900559695
Meta,2025,mayo,2025-05-01,Meta_2025_mayo,-0.7809105092391845,0.09826186154945481,-0.7318527575587015,-0.9097262056183077,-0.09197255838785648,0.3430216515350797,0.20556220330719926
Narino,2025,mayo,2025-05-01,Narino_2025_mayo,-0.9414763804444296,0.19224603524518036,-0.7822998660721403,-0.5290446635782128,-0.189395997796432,0.4034102287766079,0.383279009284189
Norte De Santander,2025,mayo,2025-05-01,Norte De Santander_2025_mayo,-1.0072163202971391,0.3001069843643184,-0.5653451119714624,-0.7646264198595789,-0.4125941495259695,0.63255331820717,0.6926958369925429
Putumayo,2025,mayo,2025-05-01,Putumayo_2025_mayo,-0.7377650873055861,0.09512851270348853,-0.7465837939251387,-0.6396856997945728,-0.05194759916985627,0.06507339323028626,-0.1637405520160507
Quindio,2025,mayo,2025-05-01,Quindio_2025_mayo,-1.0144506187921754,0.2310995328165071,-0.6213423374656072,-0.5015128963961855,-0.4530657678736276,0.511271242495775,0.2986939740428553
Risaralda,2025,mayo,2025-05-01,Risaralda_2025_mayo,-1.0739619368281785,0.29425926491277665,-0.735500902731502,-0.6745667442660609,-0.30182853897361767,0.743823059941882,0.9806598976088402
Santander,2025,mayo,2025-05-01,Santander_2025_mayo,-1.0331610777974358,0.3063586899722519,-0.5922659844449542,-0.9715061823625419,-0.38157873846296686,0.8317773309152906,1.042287693268805
Sucre,2025,mayo,2025-05-01,Sucre_2025_mayo,-0.6885481651711658,0.3433590736992532,-0.2306788270551299,-0.8307704252641004,-0.36436606787028525,-0.10070381562244664,-0.22091844532265542
Tolima,2025,mayo,2025-05-01,Tolima_2025_mayo,-1.0195613504373493,0.31168410499842514,-0.5382987885729443,-0.7547857631349618,-0.45248391542733324,0.6447299379348204,0.6869752799540257
Valle Del Cauca,2025,mayo,2025-05-01,Valle Del Cauca_2025_mayo,-1.0691375311357278,0.2807731739621225,-0.5815349176292354,-0.6981745669185524,-0.5013693687423856,0.7386415113778471,0.6902773703933734
