departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7,FIES_moderado_grave,FIES_grave
Quindio,2025,mayo,2025-05-01,Quindio_2025_mayo,-1.0144506187921754,0.2310995328165071,-0.6213423374656072,-0.5015128963961855,-0.4530657678736276,0.511271242495775,0.2986939740428553,,
Risaralda,2025,mayo,2025-05-01,Risaralda_2025_mayo,-1.0739619368281783,0.2942592649127766,-0.735500902731502,-0.6745667442660609,-0.3018285389736176,0.743823059941882,0.9806598976088402,,
Santander,2025,mayo,2025-05-01,Santander_2025_mayo,-1.0331610777974358,0.3063586899722519,-0.5922659844449542,-0.971506182362542,-0.3815787384629668,0.8317773309152906,1.042287693268805,,
Sucre,2025,mayo,2025-05-01,Sucre_2025_mayo,-0.6885481651711658,0.3433590736992532,-0.2306788270551299,-0.8307704252641004,-0.3643660678702852,-0.1007038156224466,-0.2209184453226554,,
Tolima,2025,mayo,2025-05-01,Tolima_2025_mayo,-1.0195613504373493,0.3116841049984251,-0.5382987885729443,-0.7547857631349618,-0.4524839154273332,0.6447299379348204,0.6869752799540257,,
Valle Del Cauca,2025,mayo,2025-05-01,Valle Del Cauca_2025_mayo,-1.0691375311357278,0.2807731739621225,-0.5815349176292354,-0.6981745669185524,-0.5013693687423856,0.7386415113778471,0.6902773703933734,,
Vaupes,2025,mayo,2025-05-01,Vaupes_2025_mayo,-0.7027054538599451,0.1499085868880983,-0.5669651348339243,-0.6751847204812468,-0.1730800136358426,-0.0380032582091141,-0.3399215293457873,,
Vichada,2025,mayo,2025-05-01,Vichada_2025_mayo,-0.5482042429528716,0.0189876719142285,-0.5403283522373088,-0.5589276589869857,-0.1506050441403887,-0.4015813876530498,-1.1515427538279392,,
Amazonas,2025,junio,2025-06-01,Amazonas_2025_junio,-0.6885778902633131,0.2405932575559612,-0.2697043150917196,-0.543654652363242,-0.4541328941639276,-0.2392094620800292,-0.7813086560450848,,
Antioquia,2025,junio,2025-06-01,Antioquia_2025_junio,-0.9480485683980678,0.3375545612541646,-0.4468228725876524,-0.7645666287466794,-0.4465148200968525,0.4666215873642316,0.4934235234643903,,
Arauca,2025,junio,2025-06-01,Arauca_2025_junio,-0.6201311054304188,0.1785745502600022,-0.2389008749945553,-0.4216558290818817,-0.4807694577636053,-0.4483680895409263,-1.268171173467318,,
Atlantico,2025,junio,2025-06-01,Atlantico_2025_junio,-0.7039386454339198,0.3707486875778169,-0.1718583430659344,-0.9340538324148386,-0.4188490861673432,-0.0162745216417025,-0.1003230220042085,,
Bogotá,2025,junio,2025-06-01,Bogotá_2025_junio,-1.0640846625419154,0.2905337464947169,-0.6295412747858667,-0.5158178296740166,-0.445775376176037,0.6034470838812149,0.5816083066162758,,
Bolivar,2025,junio,2025-06-01,Bolivar_2025_junio,-0.8092737121348147,0.3915954097904167,-0.2655752993275045,-0.9507372252342224,-0.4157478395039567,0.2324734327371704,0.3174208283806624,,
Boyaca,2025,junio,2025-06-01,Boyaca_2025_junio,-1.059548231470281,0.2527828468604527,-0.6755959551506127,-0.3500550613019884,-0.4398031393122019,0.5048117614623616,0.3537876286272962,,
Caldas,2025,junio,2025-06-01,Caldas_2025_junio,-1.1214501619932435,0.3635232609756014,-0.6230561946948256,-0.7232409469536097,-0.4303470318543422,0.8359958284100946,1.1156166047489668,,
Caqueta,2025,junio,2025-06-01,Caqueta_2025_junio,-0.8615273148213599,0.2796366152889164,-0.3719067469342709,-0.7261666344155723,-0.4910089765265139,0.2665895097713761,0.0083768531545768,,
Casanare,2025,junio,2025-06-01,Casanare_2025_junio,-0.7646882298002748,0.3014377034474328,-0.3119703486847868,-0.6518956162786187,-0.4259246089007477,-0.0202515403785244,-0.2810450713345012,,
Cauca,2025,junio,2025-06-01,Cauca_2025_junio,-1.1578592667499727,0.336254276316164,-0.6410364992991993,-0.7559510151418358,-0.4794627166836578,0.9563488640803236,1.16742353845957,,
Cesar,2025,junio,2025-06-01,Cesar_2025_junio,-0.8041753401499151,0.4014127950981398,-0.2854619810143056,-0.8825833271754578,-0.3819849018104968,0.1717687554001037,0.2926023082965293,,
Choco,2025,junio,2025-06-01,Choco_2025_junio,-0.7132667408960662,0.2696466581751544,-0.2742179208638743,-0.6102308746986521,-0.443363777907256,-0.1525540188141069,-0.5718532981629172,,
Cundinamarca,2025,junio,2025-06-01,Cundinamarca_2025_junio,-1.0640846625419154,0.2905337464947169,-0.6295412747858667,-0.5158178296740166,-0.445775376176037,0.6034470838812149,0.5816083066162758,,
Cordoba,2025,junio,2025-06-01,Cordoba_2025_junio,-0.7192784317321915,0.3207425199551558,-0.2252056389328433,-0.7948144181911803,-0.439164739173103,-0.0449348487213168,-0.2866629039543476,,
Guainia,2025,junio,2025-06-01,Guainia_2025_junio,-0.7115222320055684,0.2736219813975008,-0.267948267883824,-0.6258857719971073,-0.4430772527664841,-0.1485641554524669,-0.5561265780422898,,
Guaviare,2025,junio,2025-06-01,Guaviare_2025_junio,-0.8069925947443549,0.3147284565930255,-0.3557274895154249,-0.6427285750451792,-0.4138126367886155,0.067013441307234,-0.1069390016219633,,
Huila,2025,junio,2025-06-01,Huila_2025_junio,-1.0945030586343794,0.2590435913508317,-0.5926637331411728,-0.6927770095277861,-0.543514519112995,0.8045341405473398,0.6831827638808213,,
Guajira,2025,junio,2025-06-01,Guajira_2025_junio,-0.6023523851492174,0.2702671061546652,-0.1362197258033602,-0.7193139654749796,-0.458249897722756,-0.3441856932154829,-0.8685892733626481,,
Magdalena,2025,junio,2025-06-01,Magdalena_2025_junio,-0.7590090676588244,0.4001798491608488,-0.2392661716880771,-0.8967325663140319,-0.3805200378874838,0.0749993165926638,0.1498010606306821,,
Meta,2025,junio,2025-06-01,Meta_2025_junio,-0.8192552011534583,0.2657372592358927,-0.3343111600081645,-0.716907828978891,-0.4981855216061545,0.1678513810019453,-0.1780679906721523,,
Narino,2025,junio,2025-06-01,Narino_2025_junio,-0.9916127692824344,0.3155635244618152,-0.5750947367614314,-0.4925944235402189,-0.3964562636360767,0.4052848360987548,0.4108162506818328,,
Norte De Santander,2025,junio,2025-06-01,Norte De Santander_2025_junio,-1.0141024901811109,0.3261511270909027,-0.5036237550185318,-0.7696957805137429,-0.4726612305512465,0.6312794843940774,0.6756610273573493,,
Putumayo,2025,junio,2025-06-01,Putumayo_2025_junio,-0.8395743284652484,0.3173168235382606,-0.3969776114768596,-0.6098393206462998,-0.4058131984031999,0.1213927388494725,-0.0115753801801767,,
Quindio,2025,junio,2025-06-01,Quindio_2025_junio,-1.129108274081274,0.3381401263853588,-0.6401052735131485,-0.6819008256105973,-0.4496822352598041,0.8400130570410819,1.037390136339353,,
Risaralda,2025,junio,2025-06-01,Risaralda_2025_junio,-1.1105511689323193,0.3673189477939101,-0.6339069844947005,-0.6634155113913962,-0.4055263263753513,0.7699498091842314,1.0578146037234613,,
Santander,2025,junio,2025-06-01,Santander_2025_junio,-1.031353491674435,0.3502976615022322,-0.4783717385483546,-0.902037083492458,-0.4869201193364265,0.7451214645859014,0.8831420250533766,,
Sucre,2025,junio,2025-06-01,Sucre_2025_junio,-0.7053413247369889,0.3701007096928255,-0.210378417405027,-0.8235445554642528,-0.3857977238257783,-0.0837184299530483,-0.1609840944534551,,
Tolima,2025,junio,2025-06-01,Tolima_2025_junio,-1.0673025710695154,0.3572882254947958,-0.5471279062385612,-0.7988443651022127,-0.4524466624384989,0.7600488632428125,0.9630529274431496,,
Valle Del Cauca,2025,junio,2025-06-01,Valle Del Cauca_2025_junio,-1.1142712890978803,0.3186324319804541,-0.6000041383026291,-0.7516123847703972,-0.4924648939559246,0.859513390794898,0.9678478681301332,,
Vaupes,2025,junio,2025-06-01,Vaupes_2025_junio,-0.8040770885846326,0.3262670803401046,-0.3404174084898541,-0.6854232571758212,-0.4124832462621187,0.0818930992352662,-0.0558682501824751,,
Vichada,2025,junio,2025-06-01,Vichada_2025_junio,-0.6761659927481115,0.2446692891067206,-0.2489932497378252,-0.573279811118376,-0.4563006657765712,-0.25143298615125,-0.7920029583214168,,
Amazonas,2025,julio,2025-07-01,Amazonas_2025_julio,-0.7869339657055904,0.3429162626688499,-0.3645592843612804,-0.5752528179201726,-0.355515188307275,-0.0376065289398555,-0.1225232716690932,,
Antioquia,2025,julio,2025-07-01,Antioquia_2025_julio,-0.840296194891405,0.3389568076228424,-0.4402118217623032,-0.493697535695119,-0.343838346776306,0.0377016240579162,-0.007854971753134,,
Arauca,2025,julio,2025-07-01,Arauca_2025_julio,-0.7928937269961985,0.3424740508783168,-0.3730085390273272,-0.5661443151183685,-0.3542110601024635,-0.0291957368505582,-0.1097165410372205,,
Atlantico,2025,julio,2025-07-01,Atlantico_2025_julio,-0.6370232757357382,0.3540395730497697,-0.1520283565346708,-0.8043663466386061,-0.388318978502785,-0.2491699765038537,-0.4446613123834984,,
Bogotá,2025,julio,2025-07-01,Bogotá_2025_julio,-0.9919193403640396,0.3277064337611609,-0.655170526800407,-0.2619668038733262,-0.3106598332635749,0.2516817971405647,0.3179629070074297,,
Bolivar,2025,julio,2025-07-01,Bolivar_2025_julio,-0.6924865707600332,0.3499242197989253,-0.230659610611381,-0.7195999351176982,-0.3761823770776663,-0.1708966665020203,-0.3254781027385792,,
Boyaca,2025,julio,2025-07-01,Boyaca_2025_julio,-1.0385202751971745,0.3242486639230378,-0.7212374625183686,-0.1907450342760783,-0.3004625131826106,0.3174479838947309,0.4181020888471283,,
Caldas,2025,julio,2025-07-01,Caldas_2025_julio,-0.9553652164935776,0.3304187344356192,-0.6033471253896037,-0.3178336957597992,-0.3186586878513862,0.200094305479552,0.2394129794070001,,
Caqueta,2025,julio,2025-07-01,Caqueta_2025_julio,-0.8476681809813925,0.3384098093439389,-0.450663211479374,-0.4824306824301523,-0.3422251924037339,0.0481054371075743,0.0079864412620418,,
Casanare,2025,julio,2025-07-01,Casanare_2025_julio,-0.8033963022137962,0.3416947641979087,-0.3878982180489745,-0.5500928776310321,-0.3519128632625989,-0.0143738384136821,-0.0871479103162695,,
Cauca,2025,julio,2025-07-01,Cauca_2025_julio,-0.9772391915553272,0.3287956946515633,-0.6343582308422215,-0.2844029670072042,-0.3138721760368401,0.2309642426196142,0.2864172288734317,,
Cesar,2025,julio,2025-07-01,Cesar_2025_julio,-0.7050547522722577,0.3489916659969762,-0.2484777347119604,-0.7003915623430906,-0.3734321796798088,-0.1531596538121911,-0.2984707601100767,,
Choco,2025,julio,2025-07-01,Choco_2025_julio,-0.7561036007501842,0.3452038628301525,-0.3208505530458339,-0.6223718973402644,-0.3622615572543564,-0.0811162899911436,-0.1887736062065562,,
Cundinamarca,2025,julio,2025-07-01,Cundinamarca_2025_julio,-0.9919193403640396,0.3277064337611609,-0.655170526800407,-0.2619668038733262,-0.3106598332635749,0.2516817971405647,0.3179629070074297,,
Cordoba,2025,julio,2025-07-01,Cordoba_2025_julio,-0.6938551502514646,0.3498226717741166,-0.2325998689690531,-0.7175082892405656,-0.3758829014731459,-0.1689652405608093,-0.3225372082898892,,
Guainia,2025,julio,2025-07-01,Guainia_2025_julio,-0.7824402198301603,0.3432496967298595,-0.3581884246146258,-0.5821207602589793,-0.3564985197622846,-0.0439483873495104,-0.1321797310721591,,
Guaviare,2025,julio,2025-07-01,Guaviare_2025_julio,-0.8288497655004601,0.3398061278874238,-0.4239840246702577,-0.5111914971298451,-0.3463430798830897,0.0215476989126635,-0.0324518189687416,,
Huila,2025,julio,2025-07-01,Huila_2025_julio,-0.9839631616197192,0.3282967788902304,-0.6438909172487145,-0.2741264983393608,-0.3124008219705119,0.2404535344668199,0.3008661420416732,,
Guajira,2025,julio,2025-07-01,Guajira_2025_julio,-0.6385205097008831,0.3539284789169196,-0.1541510105218531,-0.8020780738200337,-0.3879913504405295,-0.2470569852319192,-0.4414439566624364,,
Magdalena,2025,julio,2025-07-01,Magdalena_2025_julio,-0.6709801389727001,0.3515199880260257,-0.2001695774928571,-0.7524689351731917,-0.3808884622564323,-0.2012479033260463,-0.371692550821786,,
Meta,2025,julio,2025-07-01,Meta_2025_julio,-0.8227434853934202,0.3402592113127425,-0.4153270477930295,-0.5205239295464288,-0.3476792696607943,0.0129301302022759,-0.0455733989583391,,
Narino,2025,julio,2025-07-01,Narino_2025_julio,-0.9497529968205608,0.3308351587837522,-0.5953905863695188,-0.3264110390665804,-0.3198867662273965,0.1921739861030707,0.2273530692705849,,
Norte De Santander,2025,julio,2025-07-01,Norte De Santander_2025_julio,-0.881484351939404,0.3359006636283408,-0.4986049706073908,-0.4307482956871258,-0.3348254627543994,0.0958289564425146,0.0806528739164973,,
Putumayo,2025,julio,2025-07-01,Putumayo_2025_julio,-0.8587779033543756,0.337585472599005,-0.46641365332112,-0.4654513216089313,-0.3397941382745921,0.0637841800122991,0.0318597500890077,,
Quindio,2025,julio,2025-07-01,Quindio_2025_julio,-0.9691820928210017,0.3293935280016042,-0.6229355453089804,-0.2967169008742646,-0.315635248280177,0.2195935552727662,0.2691036003347322,,
Risaralda,2025,julio,2025-07-01,Risaralda_2025_julio,-0.958178991497118,0.3302099535093707,-0.6073362619369577,-0.3135333091748897,-0.3180429713545035,0.2040652827363317,0.245459405894891,,
Santander,2025,julio,2025-07-01,Santander_2025_julio,-0.8584060093107705,0.3376130669812113,-0.4658864128277536,-0.4660196997323119,-0.3398755169553509,0.0632593396155971,0.0310605994841746,,
Sucre,2025,julio,2025-07-01,Sucre_2025_julio,-0.6673261277286208,0.3517911141292504,-0.1949892237759258,-0.7580534829481116,-0.3816880411139969,-0.2064046751105702,-0.379544532712823,,
Tolima,2025,julio,2025-07-01,Tolima_2025_julio,-0.9211840480913548,0.3329549628086383,-0.5548879031941557,-0.3700739203223517,-0.3261382870522798,0.1518556786651859,0.1659622160182417,,
Valle Del Cauca,2025,julio,2025-07-01,Valle Del Cauca_2025_julio,-0.9528439108714056,0.3306058142563193,-0.5997726276448303,-0.3216870915929424,-0.3192104055485373,0.1965360795125015,0.23399503053803,,
Vaupes,2025,julio,2025-07-01,Vaupes_2025_julio,-0.8123474060448104,0.3410305960442951,-0.4005883497711375,-0.5364126058301273,-0.3499541628380337,-0.0017414745284014,-0.0679131842874986,,
Vichada,2025,julio,2025-07-01,Vichada_2025_julio,-0.7817541661966704,0.3433006016219976,-0.3572157947421747,-0.5831692790063121,-0.3566486435423859,-0.0449165896301091,-0.1336539686556289,,
Amazonas,2025,agosto,2025-08-01,Amazonas_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Antioquia,2025,agosto,2025-08-01,Antioquia_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Arauca,2025,agosto,2025-08-01,Arauca_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Atlantico,2025,agosto,2025-08-01,Atlantico_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Bogotá,2025,agosto,2025-08-01,Bogotá_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Bolivar,2025,agosto,2025-08-01,Bolivar_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Boyaca,2025,agosto,2025-08-01,Boyaca_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Caldas,2025,agosto,2025-08-01,Caldas_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Caqueta,2025,agosto,2025-08-01,Caqueta_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Casanare,2025,agosto,2025-08-01,Casanare_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cauca,2025,agosto,2025-08-01,Cauca_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cesar,2025,agosto,2025-08-01,Cesar_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Choco,2025,agosto,2025-08-01,Choco_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cundinamarca,2025,agosto,2025-08-01,Cundinamarca_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cordoba,2025,agosto,2025-08-01,Cordoba_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Guainia,2025,agosto,2025-08-01,Guainia_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Guaviare,2025,agosto,2025-08-01,Guaviare_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Huila,2025,agosto,2025-08-01,Huila_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Guajira,2025,agosto,2025-08-01,Guajira_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Magdalena,2025,agosto,2025-08-01,Magdalena_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Meta,2025,agosto,2025-08-01,Meta_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Narino,2025,agosto,2025-08-01,Narino_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Norte De Santander,2025,agosto,2025-08-01,Norte De Santander_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Putumayo,2025,agosto,2025-08-01,Putumayo_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Quindio,2025,agosto,2025-08-01,Quindio_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Risaralda,2025,agosto,2025-08-01,Risaralda_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Santander,2025,agosto,2025-08-01,Santander_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Sucre,2025,agosto,2025-08-01,Sucre_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Tolima,2025,agosto,2025-08-01,Tolima_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Valle Del Cauca,2025,agosto,2025-08-01,Valle Del Cauca_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Vaupes,2025,agosto,2025-08-01,Vaupes_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Vichada,2025,agosto,2025-08-01,Vichada_2025_agosto,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Amazonas,2025,septiembre,2025-09-01,Amazonas_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Antioquia,2025,septiembre,2025-09-01,Antioquia_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Arauca,2025,septiembre,2025-09-01,Arauca_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Atlantico,2025,septiembre,2025-09-01,Atlantico_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Bogotá,2025,septiembre,2025-09-01,Bogotá_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Bolivar,2025,septiembre,2025-09-01,Bolivar_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Boyaca,2025,septiembre,2025-09-01,Boyaca_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Caldas,2025,septiembre,2025-09-01,Caldas_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Caqueta,2025,septiembre,2025-09-01,Caqueta_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Casanare,2025,septiembre,2025-09-01,Casanare_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cauca,2025,septiembre,2025-09-01,Cauca_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cesar,2025,septiembre,2025-09-01,Cesar_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Choco,2025,septiembre,2025-09-01,Choco_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cundinamarca,2025,septiembre,2025-09-01,Cundinamarca_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Cordoba,2025,septiembre,2025-09-01,Cordoba_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Guainia,2025,septiembre,2025-09-01,Guainia_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Guaviare,2025,septiembre,2025-09-01,Guaviare_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Huila,2025,septiembre,2025-09-01,Huila_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Guajira,2025,septiembre,2025-09-01,Guajira_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Magdalena,2025,septiembre,2025-09-01,Magdalena_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Meta,2025,septiembre,2025-09-01,Meta_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Narino,2025,septiembre,2025-09-01,Narino_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Norte De Santander,2025,septiembre,2025-09-01,Norte De Santander_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Putumayo,2025,septiembre,2025-09-01,Putumayo_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Quindio,2025,septiembre,2025-09-01,Quindio_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Risaralda,2025,septiembre,2025-09-01,Risaralda_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Santander,2025,septiembre,2025-09-01,Santander_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Sucre,2025,septiembre,2025-09-01,Sucre_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Tolima,2025,septiembre,2025-09-01,Tolima_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Valle Del Cauca,2025,septiembre,2025-09-01,Valle Del Cauca_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Vaupes,2025,septiembre,2025-09-01,Vaupes_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Vichada,2025,septiembre,2025-09-01,Vichada_2025_septiembre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
Amazonas,2025,octubre,2025-10-01,Amazonas_2025_octubre,-0.7578747183254492,0.3450724466481928,-0.323361496472462,-0.6196650390266525,-0.3618739973721208,-0.0786167768454193,-0.1849677112054362,,
